,candidate,cnpj,date,department,expense,partido,provider,sequential_id,value
4302,ZÉ TURIN,13.474.355/0001-64,2017-05-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,PHS,A BORGES COMUNICAÇÃO PRODUÇÃO E EVENTOS LTDA,250000010863.0,8000.0
4303,ZÉ TURIN,50.176.288/0001-28,2017-05-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,14.1
4304,ZÉ TURIN,50.176.288/0001-28,2017-05-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4305,ZÉ TURIN,20.337.161/0001-82,2017-05-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4306,ZÉ TURIN,06.226.820/0001-82,2017-05-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,1075.75
4307,ZÉ TURIN,07.487.821/0001-43,2017-05-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,250000010863.0,70.0
4308,ZÉ TURIN,02.558.157/0001-62,2017-05-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
4309,ZÉ TURIN,61.533.949/0001-41,2017-06-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4310,ZÉ TURIN,05.468.615/0001-60,2017-06-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,679.53
4311,ZÉ TURIN,11.045.359/0001-00,2017-06-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,8000.0
4312,ZÉ TURIN,06.223.418/0001-44,2017-06-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,8000.0
4313,ZÉ TURIN,50.176.288/0001-28,2017-06-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,3.6
4314,ZÉ TURIN,50.176.288/0001-28,2017-06-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4315,ZÉ TURIN,20.337.161/0001-82,2017-06-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4316,ZÉ TURIN,06.226.820/0001-82,2017-06-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,413.3
4317,ZÉ TURIN,02.558.157/0001-62,2017-06-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
4318,ZÉ TURIN,61.533.949/0001-41,2017-07-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4319,ZÉ TURIN,05.468.615/0001-60,2017-07-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,929.41
4320,ZÉ TURIN,11.045.359/0001-00,2017-07-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,8000.0
4321,ZÉ TURIN,06.223.418/0001-44,2017-07-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,8000.0
4322,ZÉ TURIN,06.223.418/0001-44,2017-07-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,4000.0
4323,ZÉ TURIN,50.176.288/0001-28,2017-07-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4324,ZÉ TURIN,20.337.161/0001-82,2017-07-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4325,ZÉ TURIN,06.226.820/0001-82,2017-07-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,1611.25
4326,ZÉ TURIN,02.558.157/0001-62,2017-07-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
4327,ZÉ TURIN,61.533.949/0001-41,2017-08-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4328,ZÉ TURIN,05.468.615/0001-60,2017-08-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,802.76
4329,ZÉ TURIN,11.045.359/0001-00,2017-08-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,8000.0
4330,ZÉ TURIN,06.223.418/0001-44,2017-08-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,8000.0
4331,ZÉ TURIN,06.223.418/0001-44,2017-08-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,4000.0
4332,ZÉ TURIN,50.176.288/0001-28,2017-08-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4333,ZÉ TURIN,50.176.288/0001-28,2017-08-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,0.72
4334,ZÉ TURIN,20.337.161/0001-82,2017-08-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4335,ZÉ TURIN,06.226.820/0001-82,2017-08-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,1104.15
4336,ZÉ TURIN,07.487.821/0001-43,2017-08-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,250000010863.0,130.0
4337,ZÉ TURIN,13.728.265/0001-52,2017-08-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,HAK COM.DE PRODUTOS DE INFORMATICA LTDA,250000010863.0,440.0
4338,ZÉ TURIN,02.558.157/0001-62,2017-08-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
4339,ZÉ TURIN,61.533.949/0001-41,2017-09-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4340,ZÉ TURIN,05.468.615/0001-60,2017-09-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,971.39
4341,ZÉ TURIN,11.045.359/0001-00,2017-09-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,8000.0
4342,ZÉ TURIN,06.223.418/0001-44,2017-09-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,4000.0
4343,ZÉ TURIN,50.176.288/0001-28,2017-09-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,1.8
4344,ZÉ TURIN,50.176.288/0001-28,2017-09-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4345,ZÉ TURIN,20.337.161/0001-82,2017-09-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4346,ZÉ TURIN,06.226.820/0001-82,2017-09-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,827.4
4347,ZÉ TURIN,07.487.821/0001-43,2017-09-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,250000010863.0,50.0
4348,ZÉ TURIN,13.728.265/0001-52,2017-09-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,HAK COM.DE PRODUTOS DE INFORMATICA LTDA,250000010863.0,551.6
4349,ZÉ TURIN,02.558.157/0001-62,2017-09-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
4350,ZÉ TURIN,61.533.949/0001-41,2017-10-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4351,ZÉ TURIN,05.468.615/0001-60,2017-10-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,897.49
4352,ZÉ TURIN,11.045.359/0001-00,2017-10-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,8000.0
4353,ZÉ TURIN,06.223.418/0001-44,2017-10-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,8000.0
4354,ZÉ TURIN,06.223.418/0001-44,2017-10-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PHS,QUATRO PONTO DOIS PRODUTORA EIRELLI ME,250000010863.0,4000.0
4355,ZÉ TURIN,50.176.288/0001-28,2017-10-01,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,1.8
4356,ZÉ TURIN,50.176.288/0001-28,2017-10-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4357,ZÉ TURIN,50.176.288/0001-28,2017-10-01,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,0.38
4358,ZÉ TURIN,20.337.161/0001-82,2017-10-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4359,ZÉ TURIN,06.226.820/0001-82,2017-10-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,1049.55
4360,ZÉ TURIN,61.533.949/0001-41,2017-11-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4361,ZÉ TURIN,05.468.615/0001-60,2017-11-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,1084.08
4362,ZÉ TURIN,11.045.359/0001-00,2017-11-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,2700.0
4363,ZÉ TURIN,00.010.364/0001-52,2017-11-01,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,PHS,DAINET MULTIMIDIA E COMUNICAÇÃO,250000010863.0,8000.0
4364,ZÉ TURIN,24.698.751/0001-91,2017-11-01,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PHS,ROSA DOS VENTOS COMUNICAÇÕES LTDA ME,250000010863.0,8000.0
4365,ZÉ TURIN,50.176.288/0001-28,2017-11-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4366,ZÉ TURIN,20.337.161/0001-82,2017-11-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4367,ZÉ TURIN,06.226.820/0001-82,2017-11-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,938.75
4368,ZÉ TURIN,02.558.157/0001-62,2017-11-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
4369,ZÉ TURIN,61.533.949/0001-41,2017-12-01,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,PHS,S.A O ESTADO DE S. PAULO,250000010863.0,50.5
4370,ZÉ TURIN,05.468.615/0001-60,2017-12-01,GABINETE DE VEREADOR,COMBUSTIVEL,PHS,AUTO POSTO GRANERO LTDA.,250000010863.0,662.66
4371,ZÉ TURIN,11.045.359/0001-00,2017-12-01,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHS,CESAR VIEIRA MENDES ME,250000010863.0,8000.0
4372,ZÉ TURIN,50.176.288/0001-28,2017-12-01,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,PHS,CAMARA MUNICIPAL DE SÃO PAULO,250000010863.0,2101.17
4373,ZÉ TURIN,20.337.161/0001-82,2017-12-01,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,PHS,BRIX CONSTRUÇÕES E SERVIÇOS,250000010863.0,500.0
4374,ZÉ TURIN,06.226.820/0001-82,2017-12-01,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PHS,CENTER PAPEIS COMERCIAL LTDA.,250000010863.0,1511.95
4375,ZÉ TURIN,02.558.157/0001-62,2017-12-01,GABINETE DE VEREADOR,PROVEDOR DE INTERNET,PHS,TELEFONICA BRASIL S/A,250000010863.0,149.7
0,Liderança  PP,50.176.288/0001-28,2017-12-01,Liderança  PP,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,4484.17
1,Liderança  PSB,27.927.890/0001-38,2017-07-01,Liderança  PSB,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,RODRIGO DE ALMEIDA MARTARELLO,,7990.0
2,Liderança  PSB,27.122.380/0001-93,2017-07-01,Liderança  PSB,CONTRATAÇAO DE PESSOA JURIDICA,,MARELLA & ROLLO SOCIEDADE DE ADVOGADOS,,7000.0
3,Liderança  PSB,50.176.288/0001-28,2017-07-01,Liderança  PSB,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,2.55
4,Liderança  PSB,27.927.890/0001-38,2017-08-01,Liderança  PSB,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,RODRIGO DE ALMEIDA MARTARELLO,,7990.0
5,Liderança  PSB,27.122.380/0001-93,2017-08-01,Liderança  PSB,CONTRATAÇAO DE PESSOA JURIDICA,,MARELLA & ROLLO SOCIEDADE DE ADVOGADOS,,7000.0
6,Liderança  PSB,04.364.641/0001-86,2017-08-01,Liderança  PSB,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,,INFORMATIX INFORMATICA LTDA ME,,6500.0
7,Liderança  PSB,50.176.288/0001-28,2017-08-01,Liderança  PSB,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,22.05
8,Liderança  PSB,27.927.890/0001-38,2017-09-01,Liderança  PSB,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,RODRIGO DE ALMEIDA MARTARELLO,,7990.0
9,Liderança  PSB,28.456.066/0001-00,2017-09-01,Liderança  PSB,CONTRATAÇAO DE PESSOA JURIDICA,,JHONY DA SILVA,,8000.0
10,Liderança  PSB,04.364.641/0001-86,2017-09-01,Liderança  PSB,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,,INFORMATIX INFORMATICA LTDA ME,,6500.0
11,Liderança  PSB,27.927.890/0001-38,2017-10-01,Liderança  PSB,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,RODRIGO DE ALMEIDA MARTARELLO,,7990.0
12,Liderança  PSB,27.122.380/0001-93,2017-10-01,Liderança  PSB,CONTRATAÇAO DE PESSOA JURIDICA,,MARELLA & ROLLO SOCIEDADE DE ADVOGADOS,,7000.0
13,Liderança  PSB,27.122.380/0001-93,2017-11-01,Liderança  PSB,CONTRATAÇAO DE PESSOA JURIDICA,,MARELLA & ROLLO SOCIEDADE DE ADVOGADOS,,7000.0
14,Liderança  PSB,27.122.380/0001-93,2017-12-01,Liderança  PSB,CONTRATAÇAO DE PESSOA JURIDICA,,MARELLA & ROLLO SOCIEDADE DE ADVOGADOS,,7000.0
15,Liderança  PSB,50.176.288/0001-28,2017-12-01,Liderança  PSB,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,69.36
16,Liderança de Governo,69.064.053/0001-72,2017-02-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
17,Liderança de Governo,69.064.053/0001-72,2017-03-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
18,Liderança de Governo,06.226.820/0001-82,2017-03-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,219.45
19,Liderança de Governo,69.064.053/0001-72,2017-04-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
20,Liderança de Governo,06.226.820/0001-82,2017-04-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,296.3
21,Liderança de Governo,25.321.968/0001-40,2017-04-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,,1069.0
22,Liderança de Governo,50.176.288/0001-28,2017-05-01,Liderança de Governo,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,1.8
23,Liderança de Governo,69.064.053/0001-72,2017-05-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
24,Liderança de Governo,06.226.820/0001-82,2017-05-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,282.7
25,Liderança de Governo,25.321.968/0001-40,2017-05-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,,795.0
26,Liderança de Governo,69.064.053/0001-72,2017-06-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
27,Liderança de Governo,06.226.820/0001-82,2017-06-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,357.8
28,Liderança de Governo,25.321.968/0001-40,2017-06-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,,795.0
29,Liderança de Governo,69.064.053/0001-72,2017-07-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
30,Liderança de Governo,69.064.053/0001-72,2017-08-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
31,Liderança de Governo,06.226.820/0001-82,2017-08-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,313.3
32,Liderança de Governo,69.064.053/0001-72,2017-09-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
33,Liderança de Governo,06.226.820/0001-82,2017-09-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,256.25
34,Liderança de Governo,25.321.968/0001-40,2017-09-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,NOVA VIDA PAPELARIA E COLETOR DIGITAL LTDA ME,,395.4
35,Liderança de Governo,69.064.053/0001-72,2017-10-01,Liderança de Governo,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,SINALL COM E SERV DE MÁQUINAS LTDA,,230.0
36,Liderança de Governo,06.226.820/0001-82,2017-10-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,742.75
37,Liderança de Governo,06.226.820/0001-82,2017-11-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,638.45
38,Liderança de Governo,06.226.820/0001-82,2017-12-01,Liderança de Governo,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,358.15
39,Liderança DEM,07.691.829/0001-27,2017-06-01,Liderança DEM,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,FORMA CERTA GRAFICA  DIGITAL LTDA,,6756.0
40,Liderança DEM,50.176.288/0001-28,2017-07-01,Liderança DEM,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,7988.82
41,Liderança DEM,03.169.981/0001-93,2017-11-01,Liderança DEM,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,LUIZ BAZZO FILHO - ME,,6875.0
42,Liderança DEM,03.169.981/0001-93,2017-12-01,Liderança DEM,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,,LUIZ BAZZO FILHO - ME,,7900.0
43,Liderança DEM,50.176.288/0001-28,2017-12-01,Liderança DEM,INTERMEDIADO - CORREIOS,,CAMARA MUNICIPAL DE SÃO PAULO,,20596.5
44,Liderança NOVO,03.687.592/0001-50,2017-02-01,Liderança NOVO,ASSINATURA DE JORNAIS E REVISTAS,,VALOR ECONOMICO S/A,,890.4
45,Liderança NOVO,06.226.820/0001-82,2017-02-01,Liderança NOVO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,1199.9
46,Liderança NOVO,04.067.191/0001-60,2017-03-01,Liderança NOVO,ASSINATURA DE JORNAIS E REVISTAS,,EDITORA GLOBO S/A,,418.8
47,Liderança NOVO,34.028.316/2913-29,2017-03-01,Liderança NOVO,CORREIOS,,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,,10.4
48,Liderança NOVO,09.387.547/0001-66,2017-03-01,Liderança NOVO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,"LOC PRIME LOCAÇÃO, COMÉRCIO E SERVIÇOS LTDA.ME",,0.0
49,Liderança NOVO,06.226.820/0001-82,2017-03-01,Liderança NOVO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,CENTER PAPEIS COMERCIAL LTDA.,,308.65
50,Liderança NOVO,61.533.949/0001-41,2017-04-01,Liderança NOVO,ASSINATURA DE JORNAIS E REVISTAS,,S.A O ESTADO DE S. PAULO,,59.9
51,Liderança NOVO,34.028.316/2913-29,2017-04-01,Liderança NOVO,CORREIOS,,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,,10.4
52,Liderança NOVO,09.387.547/0001-66,2017-04-01,Liderança NOVO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,,"LOC PRIME LOCAÇÃO, COMÉRCIO E SERVIÇOS LTDA.ME",,180.0
53,Liderança NOVO,05.083.149/0001-03,2017-04-01,Liderança NOVO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,,TECNOCHAVES SERVIÇOS LTDA-ME,,141.0
54,Liderança NOVO,34.028.316/2913-29,2017-05-01,Liderança NOVO,CORREIOS,,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,,31.65
