,date,candidate,department,expense,value,provider,CNPJ,sequential_id
3103,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3104,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,250000020854
3105,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,293.5,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06,250000020854
3106,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,302.6,KALUNGA COM. E IND. GRAFICA LTDA,43.283.811/0101-12,250000020854
3107,2017-07-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,156.39,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020854
3108,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,250000020854
3109,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,COMBUSTIVEL,1052.0,AUTO POSTO TUPI LTDA.,63.045.884/0001-10,250000020854
3110,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7200.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30,250000020854
3111,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,250000020854
3112,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1754.67,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3113,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3114,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,250000020854
3115,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,75.9,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000020854
3116,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,234.2,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06,250000020854
3117,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,9.8,KALUNGA COMÉRCIO INDÚSTRIA GRÁFICA LTDA,43.283.811/0030-94,250000020854
3118,2017-08-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,156.39,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020854
3119,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,250000020854
3120,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,COMBUSTIVEL,1113.03,AUTO POSTO TUPI LTDA.,63.045.884/0001-10,250000020854
3121,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7200.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30,250000020854
3122,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,250000020854
3123,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1366.89,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3124,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3125,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,250000020854
3126,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,2640.0,VIVAGRAF COMERCIO DE PRODUTOS PROMOCIONAIS EIRELI,25.200.006/0001-33,250000020854
3127,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,450.0,JOSEFA ARENA THOMAZ ME,25.311.877/0001-24,250000020854
3128,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,37.0,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06,250000020854
3129,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,44.0,KALUNGA COMÉRCIO INDÚSTRIA GRÁFICA LTDA,43.283.811/0030-94,250000020854
3130,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,81.8,KALUNGA COM. E IND. GRAFICA LTDA,43.283.811/0101-12,250000020854
3131,2017-09-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,155.23,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020854
3132,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,89.9,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,250000020854
3133,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,COMBUSTIVEL,801.65,AUTO POSTO TUPI LTDA.,63.045.884/0001-10,250000020854
3134,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7200.0,LIBERALINA FREIRE MOURA ME,25.217.978/0001-30,250000020854
3135,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,715.0,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,250000020854
3136,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1449.34,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3137,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000020854
3138,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,1780.0,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,250000020854
3139,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,25.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000020854
3140,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,162.4,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA,43.283.811/0018-06,250000020854
3141,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,433.4,KALUNGA COM. E IND. GRAFICA LTDA,43.283.811/0101-12,250000020854
3142,2017-10-01,RUTE COSTA,GABINETE DE VEREADOR,TELEFONE FIXO,167.4,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000020854
3143,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,APERFEIÇOAMENTO PROFISSIONAL,3500.0,RAFAEL DA SILVA VILELA,14.906.322/0001-09,250000014885
3144,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4186.98,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3145,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3716.25,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3146,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4211.75,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3147,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),54.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3148,2017-01-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1517.75,SUPRICORP SUPRIMENTOS LTDA,54.651.716/0011-50,250000014885
3149,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2087.4,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,250000014885
3150,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2196.35,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3151,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3716.25,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3152,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7928.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3153,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4211.75,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3154,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,290.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3155,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),435.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3156,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,270.88,ADJ COMÉRCIO DE CARIMBOS E IMPRESSOS LTDA. ME,02.320.179/0001-90,250000014885
3157,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,203.16,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06,250000014885
3158,2017-02-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),450.0,JOAQUIM FERREIRA JUNIOR GRAFICA,10.917.231/0001-18,250000014885
3159,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3160,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3161,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,0.0,KARINA MARIA DA SILVA,13.962.882/0001-18,250000014885
3162,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3163,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3164,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,365.99,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3165,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),2361.78,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3166,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,720.0,EASY PAPER COMERCIAL LTDA.,01.855.241/0001-85,250000014885
3167,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,55.8,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40,250000014885
3168,2017-03-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,137.6,KALUNGA COMÉRCIO INDUSTRIA GRÁFICA LTDA,43.283.811/0139-95,250000014885
3169,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3050.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3170,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3171,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,1200.0,FRANCISCO CARLOS DE SOUZA EIRELI - EPP,19.846.350/0001-00,250000014885
3172,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,0.0,KARINA MARIA DA SILVA,13.962.882/0001-18,250000014885
3173,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3174,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3175,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,540.18,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3176,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,75.0,ADJ COMÉRCIO DE CARIMBOS E IMPRESSOS LTDA. ME,02.320.179/0001-90,250000014885
3177,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,71.2,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0013-93,250000014885
3178,2017-04-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),100.0,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,60.867.678/0001-06,250000014885
3179,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,478.8,VALOR ECONOMICO S/A,03.687.592/0001-50,250000014885
3180,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,298.0,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,250000014885
3181,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3952.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3182,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3183,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,0.0,KARINA MARIA DA SILVA,13.962.882/0001-18,250000014885
3184,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3185,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3186,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,21.65,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3187,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,312.1,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0010-40,250000014885
3188,2017-05-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),140.0,PLANET COP EDITORAÇÃO E COMUNICAÇÃO VISUAL,15.486.082/0001-01,250000014885
3189,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ASSINATURA DE JORNAIS E REVISTAS,358.8,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0001-48,250000014885
3190,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3191,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3192,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,8000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3193,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3194,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,713.88,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3195,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),59.94,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3196,2017-06-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,766.0,GLOBAL ACTION COM. SERV. DE EQUIP.DE INFORMATICA LTDA.,11.900.316/0001-56,250000014885
3197,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2785.6,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3198,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3199,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7700.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3200,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3201,2017-07-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,413.42,SUPRICORP SUPRIMENTOS LTDA,54.651.716/0011-50,250000014885
3202,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,FORMA CERTA GRAFICA  DIGITAL LTDA,07.691.829/0001-27,250000014885
3203,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3204,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,7800.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3205,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3206,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,9.15,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3207,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),86.4,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3208,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,370.0,GLOBAL ACTION COM. SERV. DE EQUIP.DE INFORMATICA LTDA.,11.900.316/0001-56,250000014885
3209,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,405.8,KALUNGA COMÉRCIO E INDÚSTRIA GRÁFICA LTDA.,43.283.811/0057-04,250000014885
3210,2017-08-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,360.69,SUPRICORP SUPRIMENTOS LTDA,54.651.716/0011-50,250000014885
3211,2017-09-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3212,2017-09-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3213,2017-09-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,8000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3214,2017-09-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3215,2017-09-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,177.88,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
3216,2017-10-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,4250.0,GRÁFICA CROMOCOLOR INDUSTRIA LTDA ME,09.181.015/0001-78,250000014885
3217,2017-10-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,3750.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3218,2017-10-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,8000.0,PEDRO MAIA VEIGA FOTOGRAFIA,27.139.065/0001-79,250000014885
3219,2017-10-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,4250.0,GEMTE COMUNICAÇÃO LTDA ME,15.705.697/0001-73,250000014885
3220,2017-10-01,SÂMIA BOMFIM,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),491.68,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000014885
